time,lat,lon,windspeed,pressure,year,month,day,hour,tid,label
78,9.1,-52,25,0,1968,9,10,0,2259,TS
84,9.5,-53.2,25,0,1968,9,10,6,2259,TS
90,9.9,-54.5,25,0,1968,9,10,12,2259,TS
6,7.9,-43.1,25,0,1968,9,23,0,2263,TS
12,8,-45,25,0,1968,9,23,6,2263,TS
18,8.1,-47.1,25,0,1968,9,23,12,2263,TS
24,8.2,-49.1,25,0,1968,9,23,18,2263,TS
30,8.9,-51,30,0,1968,9,24,0,2263,TS
36,9.5,-53.1,30,0,1968,9,24,6,2263,TS
42,11,-55,30,0,1968,9,24,12,2263,TS
48,12,-56,25,0,1968,9,24,18,2263,TS
54,12.5,-58.1,25,0,1968,9,25,0,2263,TS
60,12.9,-60,25,0,1968,9,25,6,2263,TS
66,13.1,-61.9,25,0,1968,9,25,12,2263,TS
6,26,-74,25,0,1968,9,23,12,2264,TS
12,26.7,-74.2,25,0,1968,9,23,18,2264,TS
18,27.3,-74.4,25,0,1968,9,24,0,2264,TS
24,28,-74.4,25,0,1968,9,24,6,2264,TS
30,28.7,-74.3,30,0,1968,9,24,12,2264,TS
36,29.4,-74.1,30,1012,1968,9,24,18,2264,TS
42,30.1,-73.4,30,0,1968,9,25,0,2264,TS
48,30.8,-72.6,30,0,1968,9,25,6,2264,TS
54,31.3,-71.7,30,1012,1968,9,25,12,2264,TS
60,31.9,-70.7,30,0,1968,9,25,18,2264,TS
66,32.3,-69.9,30,0,1968,9,26,0,2264,TS
72,32.7,-69.2,30,0,1968,9,26,6,2264,TS
78,32.9,-68.8,30,0,1968,9,26,12,2264,TS
84,33.2,-68.2,45,1003,1968,9,26,18,2264,TS
90,33.5,-67.7,45,0,1968,9,27,0,2264,TS
96,33.8,-67.1,45,0,1968,9,27,6,2264,TS
102,34.2,-66.2,50,0,1968,9,27,12,2264,TS
108,34.3,-65.3,50,1001,1968,9,27,18,2264,TS
114,34.7,-63.7,50,0,1968,9,28,0,2264,TS
120,34.9,-61.9,45,0,1968,9,28,6,2264,TS
126,35,-59.8,45,0,1968,9,28,12,2264,TS
132,35.3,-57.8,40,1003,1968,9,28,18,2264,TS
138,35.4,-55.7,40,0,1968,9,29,0,2264,TS
144,35.5,-53.5,30,1007,1968,9,29,6,2264,TS
150,35.4,-50.7,30,0,1968,9,29,12,2264,TS
156,35.3,-48.1,30,0,1968,9,29,18,2264,TS
162,35.7,-45.2,30,0,1968,9,30,0,2264,TS
168,36.2,-42.3,30,0,1968,9,30,6,2264,TS
174,36.8,-39.5,30,0,1968,9,30,12,2264,TS
180,37.5,-36.5,30,0,1968,9,30,18,2264,TS
6,18.5,-85,-99,0,1968,9,25,0,2265,TS
12,19.9,-84.9,-99,0,1968,9,25,6,2265,TS
18,21,-84.3,-99,0,1968,9,25,12,2265,TS
24,22,-84.2,-99,0,1968,9,25,18,2265,TS
30,22.9,-84.1,-99,0,1968,9,26,0,2265,TS
36,24.1,-83,-99,0,1968,9,26,6,2265,TS
42,25,-82.1,-99,0,1968,9,26,12,2265,TS
48,25.5,-81.3,-99,0,1968,9,26,18,2265,TS
54,26,-80.1,-99,0,1968,9,27,0,2265,TS
60,26.3,-79.8,-99,0,1968,9,27,6,2265,TS
66,26.9,-79,-99,0,1968,9,27,12,2265,TS
72,27.1,-78.5,-99,0,1968,9,27,18,2265,TS
78,27.4,-77.1,-99,0,1968,9,28,0,2265,TS
84,27.5,-76.5,-99,0,1968,9,28,6,2265,TS
90,27.6,-75.4,-99,0,1968,9,28,12,2265,TS
96,27.8,-75,-99,0,1968,9,28,18,2265,TS
102,27.9,-73.9,-99,0,1968,9,29,0,2265,TS
108,27.9,-72.1,-99,0,1968,9,29,6,2265,TS
6,26.1,-77.8,25,0,1969,5,29,0,2269,TS
12,26.3,-76.8,25,0,1969,5,29,6,2269,TS
18,27,-75,25,0,1969,5,29,12,2269,TS
24,28,-73,25,0,1969,5,29,18,2269,TS
30,28.9,-71,25,0,1969,5,30,0,2269,TS
6,20.5,-85.9,25,0,1969,6,12,0,2271,TS
12,20.5,-86.1,25,0,1969,6,12,6,2271,TS
18,20.6,-86.3,25,0,1969,6,12,12,2271,TS
24,20.7,-86.8,25,0,1969,6,12,18,2271,TS
30,20.8,-87,25,0,1969,6,13,0,2271,TS
36,20.9,-87.2,25,0,1969,6,13,6,2271,TS
42,21,-87.5,25,0,1969,6,13,12,2271,TS
48,21.2,-87.8,25,0,1969,6,13,18,2271,TS
54,21.5,-88.1,25,0,1969,6,14,0,2271,TS
60,21.6,-88.3,25,0,1969,6,14,6,2271,TS
66,21.7,-88.5,25,0,1969,6,14,12,2271,TS
72,21.9,-89.1,25,0,1969,6,14,18,2271,TS
78,22,-89.5,25,0,1969,6,15,0,2271,TS
6,9.2,-27,30,0,1969,7,25,6,2273,TS
12,9,-28,30,0,1969,7,25,12,2273,TS
18,9.1,-29.3,30,0,1969,7,25,18,2273,TS
24,9.3,-30.2,30,0,1969,7,26,0,2273,TS
30,9.5,-31.5,30,0,1969,7,26,6,2273,TS
36,10,-32.8,30,0,1969,7,26,12,2273,TS
42,10.4,-34,30,0,1969,7,26,18,2273,TS
48,10.8,-35,30,0,1969,7,27,0,2273,TS
54,11.2,-36,35,0,1969,7,27,6,2273,TS
60,11.4,-36.4,35,0,1969,7,27,12,2273,TS
66,11.6,-37,40,0,1969,7,27,18,2273,TS
72,12,-38,40,0,1969,7,28,0,2273,TS
78,12.3,-39.2,45,0,1969,7,28,6,2273,TS
84,12.7,-40.2,50,0,1969,7,28,12,2273,TS
90,13.1,-41.3,55,0,1969,7,28,18,2273,TS
96,13.5,-42.5,55,0,1969,7,29,0,2273,TS
102,13.9,-43.9,55,0,1969,7,29,6,2273,TS
108,14,-45,55,0,1969,7,29,12,2273,TS
114,14.2,-46,60,1003,1969,7,29,18,2273,TS
120,14.5,-47.6,55,0,1969,7,30,0,2273,TS
126,14.7,-49.7,50,0,1969,7,30,6,2273,TS
132,15.1,-51.9,45,1005,1969,7,30,12,2273,TS
138,15.7,-53.7,45,0,1969,7,30,18,2273,TS
144,16.5,-55.8,45,1004,1969,7,31,0,2273,TS
150,17.8,-58.1,40,0,1969,7,31,6,2273,TS
156,19.1,-60.5,35,0,1969,7,31,12,2273,TS
162,20.5,-62.7,30,0,1969,7,31,18,2273,TS
168,21.7,-65.3,30,0,1969,8,1,0,2273,TS
174,23.6,-67,30,0,1969,8,1,6,2273,TS
180,25.2,-69.2,30,0,1969,8,1,12,2273,TS
186,27,-71.5,35,1008,1969,8,1,18,2273,TS
192,28.7,-73.2,30,1014,1969,8,2,0,2273,TS
198,29.9,-74.1,30,0,1969,8,2,6,2273,TS
204,31.2,-74.7,30,1013,1969,8,2,12,2273,TS
210,32.6,-74.5,30,1008,1969,8,2,18,2273,TS
216,34,-74,30,0,1969,8,3,0,2273,TS
222,36.5,-72.5,50,0,1969,8,3,6,2273,TS
228,39,-69.5,50,0,1969,8,3,12,2273,TS
234,40.9,-65.6,55,1002,1969,8,3,18,2273,TS
240,41.5,-61.8,50,0,1969,8,4,0,2273,TS
246,42,-57.5,45,0,1969,8,4,6,2273,TS
252,42.5,-53,45,0,1969,8,4,12,2273,TS
258,43,-47,45,0,1969,8,4,18,2273,TS
264,43.5,-42,45,0,1969,8,5,0,2273,TS
270,44.5,-37,35,0,1969,8,5,6,2273,TS
276,45.5,-32,35,0,1969,8,5,12,2273,TS
6,17.5,-17,25,0,1969,8,24,0,2277,TS
12,17.6,-18,25,0,1969,8,24,6,2277,TS
18,17.7,-18.5,25,0,1969,8,24,12,2277,TS
24,17.9,-19,25,0,1969,8,24,18,2277,TS
30,18,-20,25,0,1969,8,25,0,2277,TS
36,18,-21,25,0,1969,8,25,6,2277,TS
42,18.1,-22,25,0,1969,8,25,12,2277,TS
48,18.2,-23,25,0,1969,8,25,18,2277,TS
54,18.5,-24,25,0,1969,8,26,0,2277,TS
60,18.5,-25.1,25,0,1969,8,26,6,2277,TS
66,18.5,-27,25,0,1969,8,26,12,2277,TS
72,18.5,-28.8,25,0,1969,8,26,18,2277,TS
78,18.5,-31.1,25,0,1969,8,27,0,2277,TS
84,18.4,-32.9,25,0,1969,8,27,6,2277,TS
90,18.3,-34.8,25,0,1969,8,27,12,2277,TS
96,18.2,-36.1,25,0,1969,8,27,18,2277,TS
102,18,-38,25,0,1969,8,28,0,2277,TS
6,15,-52.2,25,0,1969,8,24,0,2278,TS
12,15,-53.1,25,0,1969,8,24,6,2278,TS
18,15,-54.1,25,0,1969,8,24,12,2278,TS
24,15,-55.1,25,0,1969,8,24,18,2278,TS
30,15,-55.6,25,0,1969,8,25,0,2278,TS
36,15.1,-56.2,25,0,1969,8,25,6,2278,TS
42,15.2,-57,25,0,1969,8,25,12,2278,TS
48,15.2,-58,25,0,1969,8,25,18,2278,TS
54,15.2,-58.3,25,0,1969,8,26,0,2278,TS
6,29.5,-78.5,30,0,1969,8,25,0,2279,TS
12,29.6,-77.8,30,0,1969,8,25,6,2279,TS
18,29.7,-76.9,30,0,1969,8,25,12,2279,TS
24,29.8,-76,40,0,1969,8,25,18,2279,TS
30,30,-75.1,50,999,1969,8,26,0,2279,TS
36,30.3,-74.3,45,0,1969,8,26,6,2279,TS
42,30.8,-73.6,45,996,1969,8,26,12,2279,TS
48,31.4,-72.7,40,997,1969,8,26,18,2279,TS
54,32,-71.5,30,0,1969,8,27,0,2279,TS
60,32.5,-70,30,0,1969,8,27,6,2279,TS
66,32.7,-68.8,30,0,1969,8,27,12,2279,TS
72,32.8,-67.5,25,1009,1969,8,27,18,2279,TS
6,27.5,-79.1,25,0,1969,8,29,0,2281,TS
12,27.6,-80,25,0,1969,8,29,6,2281,TS
18,27.6,-80.7,25,0,1969,8,29,12,2281,TS
24,27.7,-81.2,25,0,1969,8,29,18,2281,TS
30,27.8,-82,25,0,1969,8,30,0,2281,TS
36,27.9,-82.5,25,0,1969,8,30,6,2281,TS
42,28,-83,25,0,1969,8,30,12,2281,TS
48,28.1,-83.4,25,0,1969,8,30,18,2281,TS
54,28.2,-84,25,0,1969,8,31,0,2281,TS
60,28.3,-84.9,25,0,1969,8,31,6,2281,TS
66,28.4,-85.2,25,0,1969,8,31,12,2281,TS
72,28.6,-86,25,0,1969,8,31,18,2281,TS
78,28.9,-87,-99,0,1969,9,1,0,2281,TS
6,14.9,-17,25,0,1969,9,5,0,2282,TS
12,14.9,-17.9,25,0,1969,9,5,6,2282,TS
18,15,-18.9,25,0,1969,9,5,12,2282,TS
24,15.2,-19.9,25,0,1969,9,5,18,2282,TS
30,15.9,-21,25,0,1969,9,6,0,2282,TS
36,15.9,-21.9,25,0,1969,9,6,6,2282,TS
42,16,-23.9,30,0,1969,9,6,12,2282,TS
48,16.5,-25.3,30,0,1969,9,6,18,2282,TS
54,16.5,-26.5,30,0,1969,9,7,0,2282,TS
60,16.6,-27.1,30,0,1969,9,7,6,2282,TS
66,16.6,-28.3,30,0,1969,9,7,12,2282,TS
72,16.6,-29.8,30,0,1969,9,7,18,2282,TS
78,16.6,-30.9,30,0,1969,9,8,0,2282,TS
84,16.9,-32.1,30,0,1969,9,8,6,2282,TS
90,16.9,-34.5,30,0,1969,9,8,12,2282,TS
96,17,-36.5,30,0,1969,9,8,18,2282,TS
102,17,-37.1,25,0,1969,9,9,0,2282,TS
108,16.9,-39.3,25,0,1969,9,9,6,2282,TS
114,16.9,-41,25,0,1969,9,9,12,2282,TS
120,16.9,-43.5,25,0,1969,9,9,18,2282,TS
126,16.9,-45,25,0,1969,9,10,0,2282,TS
6,26,-88.1,25,0,1969,9,16,0,2285,TS
12,26.1,-88.3,25,0,1969,9,16,6,2285,TS
18,26.2,-88.5,25,0,1969,9,16,12,2285,TS
24,26.2,-88.7,25,0,1969,9,16,18,2285,TS
30,26.2,-89.3,25,0,1969,9,17,0,2285,TS
36,26.2,-90,25,0,1969,9,17,6,2285,TS
42,26.2,-90.2,25,0,1969,9,17,12,2285,TS
48,26.2,-90.8,25,0,1969,9,17,18,2285,TS
54,26.1,-91,25,0,1969,9,18,0,2285,TS
60,26.1,-91.4,25,0,1969,9,18,6,2285,TS
66,26.1,-92.6,25,0,1969,9,18,12,2285,TS
72,26,-93.3,25,0,1969,9,18,18,2285,TS
78,26,-94.5,25,0,1969,9,19,0,2285,TS
84,26,-95.1,25,0,1969,9,19,6,2285,TS
90,25.1,-96,25,0,1969,9,19,12,2285,TS
96,25.8,-96.7,25,0,1969,9,19,18,2285,TS
102,25.1,-97.1,25,0,1969,9,20,0,2285,TS
6,25,-85,25,0,1969,9,19,0,2286,TS
12,25.2,-85.1,25,0,1969,9,19,6,2286,TS
18,25.9,-85.4,25,0,1969,9,19,12,2286,TS
24,26.4,-85.8,25,0,1969,9,19,18,2286,TS
30,27,-86.2,25,0,1969,9,20,0,2286,TS
36,27.5,-86.2,25,0,1969,9,20,6,2286,TS
42,28.3,-86.5,25,0,1969,9,20,12,2286,TS
48,29.2,-86.5,25,0,1969,9,20,18,2286,TS
6,36.5,-35,30,1005,1969,9,24,12,2289,TS
12,35.5,-35.7,30,0,1969,9,24,18,2289,TS
18,35,-36.5,30,0,1969,9,25,0,2289,TS
24,35,-37.6,30,0,1969,9,25,6,2289,TS
30,35,-38.5,35,1003,1969,9,25,12,2289,TS
36,35.1,-38.9,40,0,1969,9,25,18,2289,TS
42,35.2,-39.2,45,0,1969,9,26,0,2289,TS
48,35.3,-39.6,50,0,1969,9,26,6,2289,TS
54,35.5,-40,50,997,1969,9,26,12,2289,TS
60,36,-40,50,0,1969,9,26,18,2289,TS
66,36.5,-39.5,55,0,1969,9,27,0,2289,TS
72,37,-38.7,60,0,1969,9,27,6,2289,TS
78,37.5,-38,60,990,1969,9,27,12,2289,TS
84,38.2,-37.5,60,0,1969,9,27,18,2289,TS
90,39,-37.2,60,0,1969,9,28,0,2289,TS
96,40,-37,60,0,1969,9,28,6,2289,TS
102,41,-37,60,990,1969,9,28,12,2289,TS
108,41.6,-37.3,60,0,1969,9,28,18,2289,TS
114,42.2,-38,60,0,1969,9,29,0,2289,TS
120,42.8,-39.5,60,0,1969,9,29,6,2289,TS
126,43.5,-41,60,990,1969,9,29,12,2289,TS
132,44.8,-41.4,55,0,1969,9,29,18,2289,TS
138,47,-41,50,0,1969,9,30,0,2289,TS
6,23.5,-85.5,30,1005,1969,9,29,12,2290,TS
12,24,-85.7,45,1002,1969,9,29,18,2290,TS
18,24.5,-86,50,1001,1969,9,30,0,2290,TS
24,25,-86.3,50,0,1969,9,30,6,2290,TS
30,25.5,-86.5,50,1000,1969,9,30,12,2290,TS
36,26.5,-86.5,50,0,1969,9,30,18,2290,TS
42,27.5,-86.6,50,998,1969,10,1,0,2290,TS
48,28.5,-86.6,40,0,1969,10,1,6,2290,TS
54,29.5,-86.5,30,996,1969,10,1,12,2290,TS
60,31,-86.5,25,999,1969,10,1,18,2290,TS
6,19,-83.7,25,0,1969,10,1,12,2291,TS
12,20.3,-83.2,25,0,1969,10,1,18,2291,TS
18,21.8,-82.8,25,0,1969,10,2,0,2291,TS
24,23,-82.4,25,0,1969,10,2,6,2291,TS
30,24.3,-82.3,30,0,1969,10,2,12,2291,TS
36,25.5,-82.1,40,1000,1969,10,2,18,2291,TS
42,26.4,-81.8,35,0,1969,10,3,0,2291,TS
48,27.4,-81.2,30,0,1969,10,3,6,2291,TS
54,28.5,-80.7,30,0,1969,10,3,12,2291,TS
60,28.8,-80.7,30,0,1969,10,3,18,2291,TS
66,29,-80.9,25,0,1969,10,4,0,2291,TS
72,29.1,-81.2,25,0,1969,10,4,6,2291,TS
78,29,-81.4,25,0,1969,10,4,12,2291,TS
84,28.7,-81.7,25,0,1969,10,4,18,2291,TS
90,28,-82.8,25,0,1969,10,5,0,2291,TS
96,27.6,-84.3,25,0,1969,10,5,6,2291,TS
102,27.5,-85.8,25,0,1969,10,5,12,2291,TS
108,27.5,-87.2,25,0,1969,10,5,18,2291,TS
114,27.5,-88.6,25,0,1969,10,6,0,2291,TS
120,27.5,-90,25,0,1969,10,6,6,2291,TS
126,27.5,-91.4,25,0,1969,10,6,12,2291,TS
132,27.5,-92.8,25,0,1969,10,6,18,2291,TS
6,18.5,-83.5,25,0,1970,7,19,0,2298,TS
12,18.8,-84.5,25,0,1970,7,19,6,2298,TS
18,19.4,-85.2,30,0,1970,7,19,12,2298,TS
24,20.3,-85.6,30,1010,1970,7,19,18,2298,TS
30,21.3,-85.9,30,0,1970,7,20,0,2298,TS
36,22.3,-86.2,30,0,1970,7,20,6,2298,TS
42,23.3,-86.4,40,0,1970,7,20,12,2298,TS
48,24.1,-86.6,45,1008,1970,7,20,18,2298,TS
54,25,-86.6,50,1003,1970,7,21,0,2298,TS
60,25.8,-86.7,55,1004,1970,7,21,6,2298,TS
66,26.6,-86.6,55,1006,1970,7,21,12,2298,TS
72,27.5,-86.3,55,0,1970,7,21,18,2298,TS
78,28.3,-86,45,0,1970,7,22,0,2298,TS
84,29.2,-85.5,40,0,1970,7,22,6,2298,TS
90,29.9,-85.1,30,1009,1970,7,22,12,2298,TS
96,31.7,-84.7,25,0,1970,7,22,18,2298,TS
102,33.4,-85.2,25,0,1970,7,23,0,2298,TS
108,35.3,-86,25,1015,1970,7,23,6,2298,TS
114,37.2,-86.9,20,0,1970,7,23,12,2298,TS
6,33,-76.5,20,0,1970,7,27,12,2299,TS
12,33.5,-76.2,25,0,1970,7,27,18,2299,TS
18,34,-76,25,0,1970,7,28,0,2299,TS
24,34.5,-75.7,25,0,1970,7,28,6,2299,TS
30,35,-75.5,25,0,1970,7,28,12,2299,TS
36,34.8,-74.5,25,0,1970,7,28,18,2299,TS
42,34.7,-73.5,25,0,1970,7,29,0,2299,TS
48,34.6,-72.5,25,0,1970,7,29,6,2299,TS
54,34.5,-71.5,25,0,1970,7,29,12,2299,TS
60,33.9,-69.2,20,0,1970,7,29,18,2299,TS
66,33.2,-67,20,0,1970,7,30,0,2299,TS
72,32.6,-64.7,20,0,1970,7,30,6,2299,TS
78,32,-62.5,20,0,1970,7,30,12,2299,TS
84,32.7,-61.3,25,0,1970,7,30,18,2299,TS
90,33.5,-60.2,25,0,1970,7,31,0,2299,TS
96,34.2,-59.1,25,0,1970,7,31,6,2299,TS
102,35,-58,25,0,1970,7,31,12,2299,TS
108,36.2,-57.7,25,0,1970,7,31,18,2299,TS
114,37.5,-57.3,25,0,1970,8,1,0,2299,TS
120,38.9,-56.9,25,0,1970,8,1,6,2299,TS
126,40,-56.5,20,0,1970,8,1,12,2299,TS
132,42,-56,20,0,1970,8,1,18,2299,TS
6,14,-18,20,0,1970,8,2,12,2301,TS
12,14.5,-19.5,25,0,1970,8,2,18,2301,TS
18,15,-21,25,0,1970,8,3,0,2301,TS
24,15.5,-22.5,30,0,1970,8,3,6,2301,TS
30,16,-24,30,0,1970,8,3,12,2301,TS
36,16.3,-25.5,30,0,1970,8,3,18,2301,TS
42,16.7,-27,30,0,1970,8,4,0,2301,TS
48,17.1,-28.5,30,0,1970,8,4,6,2301,TS
54,17.5,-30,25,0,1970,8,4,12,2301,TS
60,17.5,-31.5,25,0,1970,8,4,18,2301,TS
66,17.5,-33,25,0,1970,8,5,0,2301,TS
72,17.5,-34.5,25,0,1970,8,5,6,2301,TS
78,17.5,-36,25,0,1970,8,5,12,2301,TS
84,17.5,-38,25,0,1970,8,5,18,2301,TS
90,17.5,-40,20,0,1970,8,6,0,2301,TS
96,17.5,-42,20,0,1970,8,6,6,2301,TS
102,17.5,-44,20,0,1970,8,6,12,2301,TS
6,19,-21,20,0,1970,8,11,12,2303,TS
12,19,-22,25,0,1970,8,11,18,2303,TS
18,19,-23.5,25,0,1970,8,12,0,2303,TS
24,19,-24.8,25,0,1970,8,12,6,2303,TS
30,19,-26,30,0,1970,8,12,12,2303,TS
36,19,-27.5,30,0,1970,8,12,18,2303,TS
42,19,-29,30,0,1970,8,13,0,2303,TS
48,19,-30.5,30,0,1970,8,13,6,2303,TS
54,19,-32,30,0,1970,8,13,12,2303,TS
60,18.8,-33.5,30,0,1970,8,13,18,2303,TS
66,18.5,-35,30,0,1970,8,14,0,2303,TS
72,18.2,-36.5,30,0,1970,8,14,6,2303,TS
78,18,-38,30,0,1970,8,14,12,2303,TS
84,18,-39.5,30,0,1970,8,14,18,2303,TS
90,18,-41,30,0,1970,8,15,0,2303,TS
96,18,-42.5,30,0,1970,8,15,6,2303,TS
102,18,-44,30,0,1970,8,15,12,2303,TS
108,18,-46,30,0,1970,8,15,18,2303,TS
114,18,-48,25,0,1970,8,16,0,2303,TS
120,18,-50,25,0,1970,8,16,6,2303,TS
126,18,-52,25,0,1970,8,16,12,2303,TS
132,18.5,-53.5,25,0,1970,8,16,18,2303,TS
138,19,-55,25,0,1970,8,17,0,2303,TS
144,19.5,-56.5,25,0,1970,8,17,6,2303,TS
150,20,-58,25,0,1970,8,17,12,2303,TS
156,20.5,-59.5,25,0,1970,8,17,18,2303,TS
162,21,-61,20,0,1970,8,18,0,2303,TS
168,21.5,-62.5,20,0,1970,8,18,6,2303,TS
174,22,-64,20,0,1970,8,18,12,2303,TS
6,27,-75.5,25,1015,1970,8,15,12,2304,TS
12,28.3,-77,25,0,1970,8,15,18,2304,TS
18,29.5,-78,25,0,1970,8,16,0,2304,TS
24,30,-78.4,30,0,1970,8,16,6,2304,TS
30,30.5,-78.5,30,0,1970,8,16,12,2304,TS
36,31,-78.5,30,0,1970,8,16,18,2304,TS
42,32.5,-78,30,1013,1970,8,17,0,2304,TS
48,33.5,-78,30,0,1970,8,17,6,2304,TS
54,35,-76.5,30,0,1970,8,17,12,2304,TS
60,36,-75.5,30,1011,1970,8,17,18,2304,TS
66,37,-72.5,40,1005,1970,8,18,0,2304,TS
72,39,-69,50,997,1970,8,18,6,2304,TS
78,40,-65.5,55,992,1970,8,18,12,2304,TS
84,42.5,-58.5,60,992,1970,8,18,18,2304,TS
90,44,-56,55,0,1970,8,19,0,2304,TS
6,18.5,-44,20,0,1970,9,3,12,2306,TS
12,19.1,-44.2,25,0,1970,9,3,18,2306,TS
18,19.8,-44.5,25,0,1970,9,4,0,2306,TS
24,20.4,-44.8,25,0,1970,9,4,6,2306,TS
30,21,-45,25,0,1970,9,4,12,2306,TS
36,21.4,-44.7,25,0,1970,9,4,18,2306,TS
42,21.7,-44.5,25,0,1970,9,5,0,2306,TS
48,22.1,-44.2,25,0,1970,9,5,6,2306,TS
54,22.5,-44,25,0,1970,9,5,12,2306,TS
60,23,-43.5,25,0,1970,9,5,18,2306,TS
66,23.5,-44,25,0,1970,9,6,0,2306,TS
72,23.2,-45,20,0,1970,9,6,6,2306,TS
78,23,-46,20,0,1970,9,6,12,2306,TS
84,22.7,-46.2,20,0,1970,9,6,18,2306,TS
90,22.5,-46.5,20,0,1970,9,7,0,2306,TS
96,22.2,-46.7,20,0,1970,9,7,6,2306,TS
102,22,-47,20,0,1970,9,7,12,2306,TS
108,21.8,-47.5,20,0,1970,9,7,18,2306,TS
114,21.5,-48,20,0,1970,9,8,0,2306,TS
120,21.2,-48.5,20,0,1970,9,8,6,2306,TS
126,21,-49,20,0,1970,9,8,12,2306,TS
132,20.7,-50.1,20,0,1970,9,8,18,2306,TS
138,20.3,-51.2,20,0,1970,9,9,0,2306,TS
144,19.9,-52.3,20,0,1970,9,9,6,2306,TS
6,15,-19,20,0,1970,9,5,12,2307,TS
12,15.2,-20.5,25,0,1970,9,5,18,2307,TS
18,15.5,-22,25,0,1970,9,6,0,2307,TS
24,15.7,-23.5,25,0,1970,9,6,6,2307,TS
30,16,-25,25,0,1970,9,6,12,2307,TS
36,16.2,-26,25,0,1970,9,6,18,2307,TS
42,16.5,-27,25,0,1970,9,7,0,2307,TS
48,16.7,-28,25,0,1970,9,7,6,2307,TS
54,17,-29,20,0,1970,9,7,12,2307,TS
60,17.5,-30,20,0,1970,9,7,18,2307,TS
6,15.5,-21,20,0,1970,9,22,12,2310,TS
12,16,-21.3,25,0,1970,9,22,18,2310,TS
18,16.5,-21.7,25,0,1970,9,23,0,2310,TS
24,17,-22.1,25,0,1970,9,23,6,2310,TS
30,17.5,-22.5,25,0,1970,9,23,12,2310,TS
36,18.3,-23.3,25,0,1970,9,23,18,2310,TS
42,19.2,-24.2,25,0,1970,9,24,0,2310,TS
48,20.1,-25.1,25,0,1970,9,24,6,2310,TS
54,21,-26,25,0,1970,9,24,12,2310,TS
60,21.7,-27,25,0,1970,9,24,18,2310,TS
66,22.5,-28,25,0,1970,9,25,0,2310,TS
72,23.2,-29,25,0,1970,9,25,6,2310,TS
78,24,-30,20,0,1970,9,25,12,2310,TS
84,24.8,-31,20,0,1970,9,25,18,2310,TS
6,9,-15,20,0,1970,9,23,12,2311,TS
12,9,-16.5,20,0,1970,9,23,18,2311,TS
18,9,-18,25,0,1970,9,24,0,2311,TS
24,9,-19.5,25,0,1970,9,24,6,2311,TS
30,9,-21,25,0,1970,9,24,12,2311,TS
36,9.2,-22.8,25,0,1970,9,24,18,2311,TS
42,9.5,-24.5,30,0,1970,9,25,0,2311,TS
48,9.8,-26.2,30,0,1970,9,25,6,2311,TS
54,10,-28,30,0,1970,9,25,12,2311,TS
60,10.2,-29.5,30,0,1970,9,25,18,2311,TS
66,10.5,-31,30,0,1970,9,26,0,2311,TS
72,10.8,-32.5,30,0,1970,9,26,6,2311,TS
78,11,-34,30,0,1970,9,26,12,2311,TS
84,11,-35.8,30,0,1970,9,26,18,2311,TS
90,11,-37.5,30,0,1970,9,27,0,2311,TS
96,11,-39.2,30,0,1970,9,27,6,2311,TS
102,11,-41,30,0,1970,9,27,12,2311,TS
108,11.1,-42.8,30,0,1970,9,27,18,2311,TS
114,11.2,-44.7,30,0,1970,9,28,0,2311,TS
120,11.3,-46.6,30,0,1970,9,28,6,2311,TS
126,11.5,-48.5,30,0,1970,9,28,12,2311,TS
132,11.8,-50.1,30,0,1970,9,28,18,2311,TS
138,12.2,-51.7,30,0,1970,9,29,0,2311,TS
144,12.6,-53.4,30,0,1970,9,29,6,2311,TS
150,13,-55,30,0,1970,9,29,12,2311,TS
156,13.1,-55.8,30,0,1970,9,29,18,2311,TS
162,13.2,-56.7,30,0,1970,9,30,0,2311,TS
168,13.3,-57.6,30,0,1970,9,30,6,2311,TS
174,13.5,-58.5,30,0,1970,9,30,12,2311,TS
180,13.6,-59.1,30,0,1970,9,30,18,2311,TS
186,13.7,-59.7,30,0,1970,10,1,0,2311,TS
192,13.8,-60.2,30,0,1970,10,1,6,2311,TS
198,14,-61,30,0,1970,10,1,12,2311,TS
204,14,-61.6,30,0,1970,10,1,18,2311,TS
210,14,-62.2,30,0,1970,10,2,0,2311,TS
216,14,-62.8,30,0,1970,10,2,6,2311,TS
222,14,-63.5,30,0,1970,10,2,12,2311,TS
228,14,-64.2,30,0,1970,10,2,18,2311,TS
234,14,-65,30,0,1970,10,3,0,2311,TS
240,14,-65.8,30,0,1970,10,3,6,2311,TS
246,14,-66.5,30,0,1970,10,3,12,2311,TS
252,14.1,-67.1,30,0,1970,10,3,18,2311,TS
258,14.2,-67.7,30,0,1970,10,4,0,2311,TS
264,14.3,-68.2,30,0,1970,10,4,6,2311,TS
270,14.5,-69,30,0,1970,10,4,12,2311,TS
276,14.6,-69,30,0,1970,10,4,18,2311,TS
282,14.7,-69,30,0,1970,10,5,0,2311,TS
288,14.8,-69,30,0,1970,10,5,6,2311,TS
294,15,-70,30,0,1970,10,5,12,2311,TS
300,15.3,-70.2,30,0,1970,10,5,18,2311,TS
306,15.7,-70.3,30,0,1970,10,6,0,2311,TS
312,16.1,-70.4,30,0,1970,10,6,6,2311,TS
318,16.5,-70.5,30,0,1970,10,6,12,2311,TS
324,16.6,-70.5,30,0,1970,10,6,18,2311,TS
